id;user_id;judul;tahun_terbit;deskripsi;created_at
4841;1954;100 Pemimpin Militer yang Berpengaruh di Dalam Sejarah Dunia;2007;100 Pemimpin Militer yang Berpengaruh di Dalam Sejarah Dunia adalah buku yang menarik tentang petualangan nyata dari para pahlawan pria dan wanita  strategi-strategi cerdas  dan para diktator jahat. Kumpulan biografi yang disusun secara kronologis  menyajikan fakta-fakta yang sering kali sangat kejam dan kemungkinan-kemungkinan luar biasa yang harus diatasi oleh para pemimpin untuk mencapai kemenangan dan bagaimana kontribusi mereka telah membentuk dunia yang kita tempati saat ini.;13/04/22 10.42
4724;1979;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;13/04/22 10.54
1432;2060;109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD;2020;Taskap yang dibuat dengan Judul 109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD.;13/04/22 11.03
4724;2005;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;13/04/22 11.07
4544;1814;Jenderal A. Yani Sosok Prajurit Cendekiawan;2003;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;13/04/22 11.09
1477;1921;150 OPTIMALISASI PERAN BINTARA PENYIDIK DALAM MENGHADAPI TUNTUTAN TUGAS DI SATUAN;2020;Taskap yang dibuat dengan Judul 150 OPTIMALISASI PERAN BINTARA PENYIDIK DALAM MENGHADAPI TUNTUTAN TUGAS DI SATUAN.;13/04/22 11.14
4724;1899;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;13/04/22 13.09
1552;1944;22 KONSEPSI KETAHANAN WILAYAH PERBATASAN DAN PULAU PULAU KECIL TERLUAR;2020;Taskap yang dibuat dengan Judul 22 KONSEPSI KETAHANAN WILAYAH PERBATASAN DAN PULAU PULAU KECIL TERLUAR.;14/04/22 14.51
2236;1944;PERAN SATKOWIL BERSAMA KOMPONEN BANGSA UNTUK MEMBANTU PEMDA DALAM RANGKA PEMULIHAN EKONOMI;2021;Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya.;14/04/22 14.55
1471;1944;145 OPTIMALISASI PERAN KOREM 132 TDL DALAM PENANGGULANGAN BENCANA ALAM;2020;Taskap yang dibuat dengan Judul 145 OPTIMALISASI PERAN KOREM 132 TDL DALAM PENANGGULANGAN BENCANA ALAM.;14/04/22 14.58
4841;1631;100 Pemimpin Militer yang Berpengaruh di Dalam Sejarah Dunia;2007;100 Pemimpin Militer yang Berpengaruh di Dalam Sejarah Dunia adalah buku yang menarik tentang petualangan nyata dari para pahlawan pria dan wanita  strategi-strategi cerdas  dan para diktator jahat. Kumpulan biografi yang disusun secara kronologis  menyajikan fakta-fakta yang sering kali sangat kejam dan kemungkinan-kemungkinan luar biasa yang harus diatasi oleh para pemimpin untuk mencapai kemenangan dan bagaimana kontribusi mereka telah membentuk dunia yang kita tempati saat ini.;16/04/22 15.37
4297;1631;"Obrolan Nusantara: Menyambut Indonesia""""";2012;Udara politik di Indonesia semakin pengab dari waktu ke waktu. Rakyat menjadi kehilangan harapan untuk dapat menggapai hidup yang lebih sejahtera. Hampir semua lembaga publik sudah tidak dapat dipercaya.;17/04/22 15.14
4481;1631;10 November 45 Mengapa Inggris Membom Surabaya;2001;Meneliti kembali peristiwa pemboman Surabaya oleh Inggris mulai 10 November 1945 perlu dilakukan untuk meluruskan penulisan sejarah perjuangan Indonesia mencapai kemerdekaan.;17/04/22 15.17
2597;1631;100 HIKMAH RAMADHAN;2012;"Manusia dalam hidupnya menghadapi dua macam rayuan yang dapat menjerumuskan  setan dan nafsunya. Dalam konteks Ramadhan kita ingat sabda Nabi  Di bulan Ramadhan setan terbelenggu."" Tapi ternyata kedurhakaan masih ada. Penyebabnya pastilah nafsu manusia sendiri  yang puasanya tidak mampu mengendalikan nafsunya.""";17/04/22 15.18
1424;1631;100 KESIAPSIAGAAN BEKANGDAM JAYA DALAM MANAJEMENT RISK APPROACH;2020;Taskap berjudul Kesiapsiagaan BEKANGDAM Jaya dalam management Risk Approach Penanggulangan Bencana di wilayah DKI Jakarta oleh Yudi Wibowo  S.sos.;17/04/22 15.19
4491;1631;100 Tokoh Intelijen Dunia;2011;Hampir setiap negara memiliki badan-badan atau lembaga intelijen;
4863;1631;100 Tokoh Paling Berpengaruh Sepanjang Masa;2005;Pada tahun 1978  ketika buku Hart  100 Tokoh Paling Berpengaruh Sepanjang Masa yang kontroversial pertama kali dipublikasikan  banyak kritik menolak Hart yang telah berani tidak hanya memilih siapa saja yang menurutnya paling berpengaruh sepanjang sejarah  tetapi juga menyusun peringkat berdasarkan seberapa pentingnya mereka.;17/04/22 15.21
1423;1631;1001 CARA CEPAT NAIK PANGKAT;2000;Buku ini menyajikan 1001 teknik mempromosikan diri  lengkap dengan ratusan kisah nyata yang mencakup semua fungsi promosi penting termasuk mengidentifikasi strategi promosi dan menyesuaikan ke dalam sebuah rencana induk.;17/04/22 15.22
1425;1631;101 IMPLEMENTASI KEPEMIMPINAN DANSECABA GUNA MENINGKATKAN MOTIVASI KERJA PRAJURIT;2020;Taskap yang dibuat dengan Judul 101 IMPLEMENTASI KEPEMIMPINAN DANSECABA GUNA MENINGKATKAN MOTIVASI KERJA PRAJURIT.;17/04/22 15.22
1426;1631;103 OPTIMALISASI PEMBERDAYAAN KENDARAAN DAPUR LAPANGAN (RANDURLAP) DALAM PENANGANAN BANJIR DI JAKARTA TIMUR GUNA MENDUKUNG TUGAS BEKANGDAM JAYA;2020;Taskap yang dibuat dengan Judul 103 OPTIMALISASI PEMBERDAYAAN KENDARAAN DAPUR LAPANGAN (RANDURLAP) DALAM PENANGANAN BANJIR DI JAKARTA TIMUR GUNA MENDUKUNG TUGAS BEKANGDAM JAYA.;17/04/22 15.22
1472;1825;146 PERAN PERENCANAAN PROGRAM DAN ANGGARAN ZIDAM VI MULAWARMAN;2020;Taskap yang dibuat dengan Judul 146 PERAN PERENCANAAN PROGRAM DAN ANGGARAN ZIDAM VI MULAWARMAN.;18/04/22 10.26
1483;1825;154 UPAYA MENINGKATKAN KEMAMPUAN SISTIM PERANCANGAN PROGRAM DAN ANGGARAN GNA MENDUKUNG TUGAS POKOK PUSPALAD;2020;Taskap yang dibuat dengan Judul 154 UPAYA MENINGKATKAN KEMAMPUAN SISTIM PERANCANGAN PROGRAM DAN ANGGARAN GNA MENDUKUNG TUGAS POKOK PUSPALAD.;18/04/22 10.27
1853;1823;99 OPTIMALISASI BINTARA PELATIH SATDIK SECATA RINDAM IX UDAYANA DALAM MENINGKATKAN KUALITAS SERDIK DIKMATA;2020;Taskap yang dibuat dengan Judul 99 OPTIMALISASI BINTARA PELATIH SATDIK SECATA RINDAM IX UDAYANA DALAM MENINGKATKAN KUALITAS SERDIK DIKMATA.;18/04/22 12.44
1535;1823;203 PERAN GADIK RINDAM XIVHSN GUNA MEMBENTUK PRAJURIT TNI AD YANG PROFESIONAL;2020;Taskap yang dibuat dengan Judul 203 PERAN GADIK RINDAM XIVHSN GUNA MEMBENTUK PRAJURIT TNI AD YANG PROFESIONAL.;18/04/22 12.48
4297;2170;"Obrolan Nusantara: Menyambut Indonesia""""";2012;Udara politik di Indonesia semakin pengab dari waktu ke waktu. Rakyat menjadi kehilangan harapan untuk dapat menggapai hidup yang lebih sejahtera. Hampir semua lembaga publik sudah tidak dapat dipercaya.;18/04/22 13.26
4724;638;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;18/04/22 13.26
5439;1823;Pengambilan Keputusan Landasan Filosofis, Konsep, Dan Aplikasi;2004;Tugas yang dilakukan oleh kita semua dalam masyarakat  tugas para manajer  ilmuwan  insinyur  pengacara  atau politisi  tugas yang kita lakukan yang membentuk sistem dan struktur masyarakat  ekonomi  maupun organisasi  adalah merupakan tugas penyelesaian masalah dan pengambilan keputusan.;18/04/22 13.33
5624;1909;Handbook of Writing Panduan Lengkap Menulis;2017;Ada banyak alasan mengapa orang menulis. Yang paling mendasar tentu adanya keinginan seseorang menuangkan apa yang ada di benaknya ke dalam simbol tulis.;18/04/22 14.00
1482;1825;154 MENINGKATKAN PERAN KOREM DALAM MEMBINA KESIAPAN OPERASIONAL YONIF TER;1996;Taskap yang dibuat dengan Judul 154 MENINGKATKAN PERAN KOREM DALAM MEMBINA KESIAPAN OPERASIONAL YONIF TER;18/04/22 14.03
5624;1993;Handbook of Writing Panduan Lengkap Menulis;2017;Ada banyak alasan mengapa orang menulis. Yang paling mendasar tentu adanya keinginan seseorang menuangkan apa yang ada di benaknya ke dalam simbol tulis.;19/04/22 13.36
5626;1993;Metode Penelitian Kuantitatif;2019;Dalam hal ini penulis mengemukakan bahwa  secara umum metode penelitian diartikan sebagai cara ilmiah untuk mendapatkan data dengan tujuan dan kegunaan tertentu. Terdapat empat kata kunci yang perlu diperhatikan yaitu cara ilmiah  data  tujuan  kegunaan tertentu.;19/04/22 13.37
2267;1993;Manajemen Penelitian Edisi Revisi;2013;Bidang penelitian dewasa ini mendapat prioritas  terutama bagi mereka yang menginginkan penemuan-penemuan atau hal yang baru. Jika ditelaah lebih jauh  kegiatan penelitian dan segenap unsur yang terkait baik administrasi maupun metode-metode yang digunakan adalah kunci dari keberhasilan pengembangan ilmu pengetahuan yang diteliti.;19/04/22 13.42
1848;1944;94 OPTIMALISASI PERAN PMPP TNI DALAM RANGKA MENDUKUNG PELAKSANAAN MISI PEMELIHARAAN PERDAMAIAN PBB;2020;Taskap yang dibuat dengan Judul 94 OPTIMALISASI PERAN PMPP TNI DALAM RANGKA MENDUKUNG PELAKSANAAN MISI PEMELIHARAAN PERDAMAIAN PBB.;19/04/22 14.30
4724;1807;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;19/04/22 21.15
5628;1944;THE SESKOAD WAY;2021;-;19/04/22 23.48
5628;1993;THE SESKOAD WAY;2021;-;20/04/22 05.48
5627;1993;PARA PANGLIMA ISLAM PENAKLUK DUNIA;2016;NULL;20/04/22 05.54
5628;2011;THE SESKOAD WAY;2021;-;20/04/22 11.05
4491;1671;100 Tokoh Intelijen Dunia;2011;Hampir setiap negara memiliki badan-badan atau lembaga intelijen;
2904;1671;Organisasi dan Tugas Ajudan Jenderal Komando Daerah Militer (Orgas Ajendam);2017;Organisasi dan Tugas Ajudan Jenderal Komando Daerah Militer (Orgas Ajendam);20/04/22 13.17
4491;1846;100 Tokoh Intelijen Dunia;2011;Hampir setiap negara memiliki badan-badan atau lembaga intelijen;
5674;2162;Kekuatan Laut Sebuah Pedoman untuk Abad Kedua Puluh Satu;2021;Karena pengaruhnya terhadap negara dan juga penyelenggaraannya  globalisasi adalah fakta sentral dari lingkungan strategis awal abad ke-21.;21/04/22 04.22
5675;2162;Pada Titik Penentu di Sinai : Peran Jabatan Para Jenderal di Perang Yom Kippur;2021;Buku ini bukan sejarah untuk keperluan historis tetapi studi tentang kepemimpinan militer- suatu seni memerintah di tingkat tertinggi.;21/04/22 04.23
1432;1926;109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD;2020;Taskap yang dibuat dengan Judul 109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD.;21/04/22 05.25
1363;2170;10 SECRETS OF SUCCESSFUL LEADERS;2007;10 Secrets of Successful Leaders akan mengubah cara Anda berpikir tentang karier Anda  dan menunjukkan kepada Anda bagaimana menjadi pemimpin perusahaan yang dapat mendaki tangga sejauh yang Anda inginkan.;21/04/22 11.16
4297;1811;"Obrolan Nusantara: Menyambut Indonesia""""";2012;Udara politik di Indonesia semakin pengab dari waktu ke waktu. Rakyat menjadi kehilangan harapan untuk dapat menggapai hidup yang lebih sejahtera. Hampir semua lembaga publik sudah tidak dapat dipercaya.;21/04/22 15.52
5625;1811;Metodologi Penelitian Kuantitatif, Kualitatif, Dan Mix Method Edisi Kedua;2019;Konsep sangat penting bagi pembentukan atau untuk membangun suatu teori bagi kepentingan suatu penelitian yang menghasilkan ilmu atau kepentingan praktis. Membangun suatu teori sangat dibutuhkan dukungan konsep yang banyak.;21/04/22 16.04
5675;1811;Pada Titik Penentu di Sinai : Peran Jabatan Para Jenderal di Perang Yom Kippur;2021;Buku ini bukan sejarah untuk keperluan historis tetapi studi tentang kepemimpinan militer- suatu seni memerintah di tingkat tertinggi.;21/04/22 16.05
5672;1811;PROXY WAR The Least Bad Option;2019;Proxy War explores the circumstances under which indirect warfare works best  how to evaluate it as a policy option  and the possible risks and rewards.;21/04/22 16.06
5669;1836;Urban Warfare in the Twenty-First Century;2021;I cannot remember precisely when it was. It may have been in 2001 or 2002  or it might have been in 2004 or 2005  after I had already started to work on the armed forces.;21/04/22 16.36
5690;2162;The Great Shifting Series on Disruption;2018;Buku ini menunjukkan tiga gagasan fundamental dalam gelombang peralihan besar: PLATFORM  PERUBAHAN PERILAKU KEHIDUPAN  dan PENGARUHNYA pada BISNIS dan EKONOMI.;22/04/22 04.03
1722;2060;370 OPTIMALISASI SATUAN BENGKEL PUSAT PERALATAN DITPALAD GUNA MENINGKATKAN PEMELIHARAAN;2020;Taskap yang dibuat dengan Judul 370 OPTIMALISASI SATUAN BENGKEL PUSAT PERALATAN DITPALAD GUNA MENINGKATKAN PEMELIHARAAN.;22/04/22 13.57
1755;2060;404 PERAN SATUAN PERALATAN DALAM PEMELIHARAAN PERALATAN GUNA MEMDUKUNG TUGAS POKOK DENMA MABESAD;2020;Taskap yang dibuat dengan Judul 404 PERAN SATUAN PERALATAN DALAM PEMELIHARAAN PERALATAN GUNA MEMDUKUNG TUGAS POKOK DENMA MABESAD.;22/04/22 13.57
1432;2058;109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD;2020;Taskap yang dibuat dengan Judul 109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD.;22/04/22 14.00
1432;2013;109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD;2020;Taskap yang dibuat dengan Judul 109 OPTIMALISASI SDM PRAJURIT DALAM RANGKA MENGIMBANGI MODERNISASI ALUTSISTA TNI AD.;22/04/22 14.53
1688;2013;34 PENGUATAN DAN PEMANFAATAN LITBANG MATERIL GUNA MEWUJUDKAN KEMANDIRIAN ALUTSISTA TNI AD;2020;Taskap yang dibuat dengan Judul 34 PENGUATAN DAN PEMANFAATAN LITBANG MATERIL GUNA MEWUJUDKAN KEMANDIRIAN ALUTSISTA TNI AD.;22/04/22 15.23
5594;1908;Dasar-Dasar Hubungan International;2017;Studi Hubungan Internasional (HI) adalah bagian dari ilmu sosial (social science) sebagaimana halnya sosiologi  antropologi  ilmu komunikasi  ilmu ekonomi  ilmu politik  dan sebagainya.;23/04/22 22.57
1570;1898;236 OPTIMALISASI KEMAMPUAN TENAGA PENDIDIK DI LEMBAGA PENDIDIKAN;2020;Taskap yang dibuat dengan Judul 236 OPTIMALISASI KEMAMPUAN TENAGA PENDIDIK DI LEMBAGA PENDIDIKAN.;25/04/22 15.01
1620;1898;28 OPTIMALISASI PENERAPAN ELECTRONIC OFFICE DALAM PENGURUSAN TULISAN DINAS DI PASPAMPRES;2020;Taskap yang dibuat dengan Judul 28 OPTIMALISASI PENERAPAN ELECTRONIC OFFICE DALAM PENGURUSAN TULISAN DINAS DI PASPAMPRES.;25/04/22 15.05
1671;1898;324 OPTIMALISASI PERAN KOMANDAN SATUAN GUAN MENCEGAH TERJADINYA TINDAK PELANGGARAN HUKUM;2020;Taskap yang dibuat dengan Judul 324 OPTIMALISASI PERAN KOMANDAN SATUAN GUAN MENCEGAH TERJADINYA TINDAK PELANGGARAN HUKUM.;25/04/22 15.08
1704;1898;354 ANALISIS PENGARUH PEMBINAAN PERSONEL TERHADAP KINERJA PERSONEL DI PUSDIKAJEN;2020;Taskap yang dibuat dengan Judul 354 ANALISIS PENGARUH PEMBINAAN PERSONEL TERHADAP KINERJA PERSONEL DI PUSDIKAJEN.;25/04/22 15.09
5698;1671;DEPARTMENT-OF-DEFENSE-INDO-PACIFIC-STRATEGY-REPORT-2019;2019;NULL;25/04/22 15.36
5699;658;Operational Logistics - The Art and Science of Sustaining Military Operations (2016);2016;NULL;25/04/22 15.51
4481;658;10 November 45 Mengapa Inggris Membom Surabaya;2001;Meneliti kembali peristiwa pemboman Surabaya oleh Inggris mulai 10 November 1945 perlu dilakukan untuk meluruskan penulisan sejarah perjuangan Indonesia mencapai kemerdekaan.;25/04/22 15.53
4297;2290;"Obrolan Nusantara: Menyambut Indonesia""""";2012;Udara politik di Indonesia semakin pengab dari waktu ke waktu. Rakyat menjadi kehilangan harapan untuk dapat menggapai hidup yang lebih sejahtera. Hampir semua lembaga publik sudah tidak dapat dipercaya.;26/04/22 10.02
4491;2170;100 Tokoh Intelijen Dunia;2011;Hampir setiap negara memiliki badan-badan atau lembaga intelijen;
5169;1979;Operasi Penumpasan Gerakan Separatis di Papua 1965 - 1991;2018;Operasi Penumpasan Gerakan Separatis di Papua 1965 - 1991;26/04/22 12.49
1720;2025;37 OPTMALSASI KESIAPAN AWAK DAN PENERAPAN TAKTIK SISTIM SENJATA RUDAL MISTRAL;2020;Taskap yang dibuat dengan Judul 37 OPTMALSASI KESIAPAN AWAK DAN PENERAPAN TAKTIK SISTIM SENJATA RUDAL MISTRAL.;27/04/22 04.28
1447;2023;123 OPTIMALISASI PERAN SATGAS PAMRAHWAN DALAM RANGKA RESOLUSI KONFLIK DI MALUKU MELALUI PENDEKATAN KEARIFAN LOKAL;2020;Taskap yang dibuat dengan Judul 123 OPTIMALISASI PERAN SATGAS PAMRAHWAN DALAM RANGKA RESOLUSI KONFLIK DI MALUKU MELALUI PENDEKATAN KEARIFAN LOKAL.;27/04/22 13.59
1441;1911;118 OPTIMALISASI PERAN DISPSIAD DALAM PENANGANAN KORBAN PASCA BENCANA ALAM GUNA MENDUKUNG TUGAS POKOK TNI AD;2020;Taskap yang dibuat dengan Judul 118 OPTIMALISASI PERAN DISPSIAD DALAM PENANGANAN KORBAN PASCA BENCANA ALAM GUNA MENDUKUNG TUGAS POKOK TNI AD.;27/04/22 14.22
2597;2180;100 HIKMAH RAMADHAN;2012;"Manusia dalam hidupnya menghadapi dua macam rayuan yang dapat menjerumuskan  setan dan nafsunya. Dalam konteks Ramadhan kita ingat sabda Nabi  Di bulan Ramadhan setan terbelenggu."" Tapi ternyata kedurhakaan masih ada. Penyebabnya pastilah nafsu manusia sendiri  yang puasanya tidak mampu mengendalikan nafsunya.""";27/04/22 14.28
4724;2165;10 Kisah Genocide;2008;Genosida atau genosid adalah sebuah pembantaian besar-besaran sistematis terhadap satu suku bangsa atau kelompok dengan maksud memusnahkan (membuat punah) bangsa tersebut.;29/04/22 17.43
1555;1992;222 KONSEPSI PENGGUNAAN APLIKASI INFORMASI PERBEKALAN LOGISTK KEBUTUHAN PRAJURIT TNI AD GUNA PENINGKATAN KINERJA BEKANGAD;2020;Taskap yang dibuat dengan Judul 222 KONSEPSI PENGGUNAAN APLIKASI INFORMASI PERBEKALAN LOGISTK KEBUTUHAN PRAJURIT TNI AD GUNA PENINGKATAN KINERJA BEKANGAD.;01/05/22 07.46
1702;1749;352 OPTIMALISASI KAPASITAS BENGPUSHUB GUNA MENINGKATKAN;2020;Taskap yang dibuat dengan Judul 352 OPTIMALISASI KAPASITAS BENGPUSHUB GUNA MENINGKATKAN.;03/05/22 16.03
5699;2162;Operational Logistics - The Art and Science of Sustaining Military Operations (2016);2016;NULL;07/05/22 04.54
5697;2162;Defence white paper 2020;2021;NULL;07/05/22 04.54
5696;2162;China 2049-economic challenges of a rising global power--David Dollar, Yiping Huang, Yang Yao--Brookings Institution Press-2020;2020;NULL;07/05/22 04.55
1575;1944;240 OPTIMALISASI LATIHAN POSKO I DENGAN MENGGUNAKAN SIMULASI TEMPUR DI SATUAN JAJARAN TNI AD;2020;Taskap yang dibuat dengan Judul 240 OPTIMALISASI LATIHAN POSKO I DENGAN MENGGUNAKAN SIMULASI TEMPUR DI SATUAN JAJARAN TNI AD.;08/05/22 22.59
2982;1944;Permodelan Dan Simulasi;2012;Permodelan Dan Simulasi;08/05/22 23.28
