id,judul,isbn_issn,tahun_terbit,deskripsi
2179,"GENERASI SOEKARNO - HATTA MOHAMAD NOOR A S",979070322006,1985,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2180,"HARDI MENARIK PELAJARAN DARI SEJARAH",9794120987,1988,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2181,"HEALING + SUCCESS HAPPINESS + GREATNESS",9789791902801,2006,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2182,"HIMPUNAN TULISAN MILITER TB SILALAHI",979070322005,2000,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2183,"HJJ ANI IDRUS TOKOH WARTAWATI INDONESIA",9794121886,1990,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2184,"HUBUNGAN EKONOMI INTERNASIONAL",979070322003,1970,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2185,HUMAS,9796923157,2005,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2186,"IKUTI AKU I",9793219009,2002,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2187,"IKUTI AKU II",979140122048,2003,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2188,"ILMU INFORMASI,KOMUNIKASI, DAN KEPUSTAKAAN",9789790104242,2009,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2189,"IMUNITAS BANGSA MENGAWAL NKRI",979070322002,2007,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2190,"JENDERAL TNI UMAR WIRAHADIKUSUMAH SOSOK PRAJURIT YANG BERSAHAJA",9786027846029,2013,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2191,"JENDRAL MAYOR BAMBANG SUGENG",979070322001,2006,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2192,"JURNALISTIK INDONESIA MENULIS BERITA DAN FEAURE",9793782110,2006,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2193,"JURNALISTIK TELEVISI TEORI DAN PRAKTIK",9793782188,2006,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2194,"KAMUS MIPA",979140122055,2013,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2195,"KHASANAH EMAS MUSEUM NASIONAL",979050322034,1992,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2197,"KISHORE MAHBUBANI BISAKAH ORANG ASIA BERPIKIR",979050322033,2005,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2199,"KOMPILASI PERATURAN PERUNDANGAN UNDANGAN OPERASI MILITER SELAIN PERANG JILID 2",979050322031,2010,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2200,"KONFLIK DI BALIK PROKLAMASI BPUPKI, PPKI, DAN KEMERDEKAAN",9789797095093,2010,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2201,"KREATIF ATAU MATI",9786028512305,2010,"Kreativitas adalah kata indah yang berarti sesuatu yang berbeda dan istimewa  serta bernilai tinggi. Manusia yang kreatif adalah manusia yang istimewa dan tinggi derajatnya."
2202,"KUMPULAN IDE GAGASAN PEMIKIRAN (MAKALAH ATAU PIDATO) LETJEN TNI (PURN) BAMBANG TRIANTORO PERIODE TAHUN 1990-1995",979050322030,1990,"Organisasi militer adalah penataan angkatan bersenjata dari suatu negara sehingga dapat mengajukan kemampuan militernya sebagai kebijakan pertahanan nasional yang diperlukan. Selain itu  faktor manajemen  strategi  dan komunikasi juga menjadi pendukung utama dalam sistem kemiliteran."
2203,"LIBARY SERVICES PERPUSTAKAAN VIRTUAL UNTUK KULIAH BISNIS SISTEM JARAK JAUH",979140122064,2004,"Shari Buxbaum  MLS  adalah Kepala Gast Business Library di Michigan State University. Dia berperan dalam proyek peyatuan sumber daya perpustakaan menjadi sistem pendidikan jarak jauh yang ditawarkan oleh virtual university di MSU. "
2204,"LOGIKA DASAR TRAIDISONAL,SIMBOLIK,DAN INDUKTIF",9790503029,1997,"BUKU INI dimaksudkan sebagai buku teks sederhana bagi mahasiswa  tidak hanya untuk mahasiswa filsafat  akan tetapi untuk semua mahasiswa  juga untuk mahasiswa ilmu-ilmu empirik dan eksakta. Isinya tidak ada yang baru  dapat dijumpai dalam buku-buku logika lain yang semacam. Boleh dikatakan isinya sudah menjadi milik umum atau sudah menjadi batang tubuh logika."
2205,"MANAJEMEN JIWA",9793417773,2005,"Apa yang terjadi dengan kehidupan di planet bumi sekarang ini tampaknya telah sampai pada titik kemunculan generasi masalah yang keempat. Inilah saat di mana fase kehidupan benar-benar akan segera berakhir."
2206,"MEMBELA MAHASISWA INDONESIA DI DEPAN PENGADILAN BELANDA",979050322028,1985,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2207,"MEMBENTUK KEPRIBADIAN ANAK SEJAK DINI",9789791256315,2012,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2208,"MENANAMKAN DISIPLIN DAN MENUMBUHKAN RASA PERCAYA DIRI PADA ANAK",9792202595,2003,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2209,"MENGAPA G30S PKI GAGAL",9794615110,2005,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2210,"MENGAPA SAYA MERASA BERSALAH KETIKA SAYA TIDAK MELAKUKAN KESALAHAN",979050322027,2001,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2211,"MENGENDALIKAN MOOD ANDA",979050322026,2000,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2212,"MENGOBATI 7 PENYAKIT HATI",9798394070,2004,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2213,"METODE RISET DALAM PELATIHAN",9795380907,1994,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2214,"METODOLOGI PENELITIAN KUALITATIF",9795140515,2007,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2215,"NAPAK TILAS TENTARA BELANDA DAN TNI",9794164585,1997,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2216,"NASKAH DEPARTEMEN TENTANG POKOK POKOK BINTER",979050322025,2003,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2217,"NASKAH DEPATEMEN MATA KULIAH OPERASI MILITER SELAIN PERANG",979070322036,2015,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2218,"NASKAH DEPATEMEN MATA KULIAH PENYELENGGARAAN KESEGARAN JASMANI",979070322035,2015,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2219,"NASKAH SEKOLAH TENTANG MENDENGAR MEMBACA & MENULIS",979050322022,2001,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2220,"NATURAL INTELELIGENCE LEADERSHIP  CARA PANDANG BARU TERHADAP KECERDASAN  DAN KARAKTER KEPEMIMPINAN",9790131739,2012,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2221,"OASE GAGASAN PAPUA DAMAI",9789799769527,2012,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2222,"OLEAT DAN TANDA TAKTIS ABRI KURSUS REGULER STAF UMUM DAN KOMANDO TNI AD",979050322021,1991,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2223,"OTAK KANAN MANUSIA",9786029559521,2010,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
2225,"PANCASILA SEBAGAI IDEOLOGI",979140122086,1990,"Seminar yang melahirkan buku ini  merupakan tahap pertama dalam membicarakan Pancasila sebagai Ideologi dalam berbagai bidang kehidupan bermasyarakat."
2226,"PARADOKS INDONESIA",9786026107602,2017,"Buku adalah salah satu di antara berbagai sumber pengetahuan yang bisa menambah wawasan. Dengan membaca buku  seseorang bisa mengetahui apapun yang ada di dunia. Tak salah  jika buku kerap disebut sebagai jendela dunia. Ilmu yang terkandung dalam sebuah buku tentunya memiliki banyak variasi tergantung pada isi dan topik pembahasannya."
